Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
-33.9006,18.39903,2,0,
-33.90063,18.39893,2,0.01,
-33.90065,18.39885,2,0.018,
-33.90069,18.39878,2,0.025,
-33.90074,18.3987,2,0.035,
-33.90077,18.39867,2,0.039,
-33.9008,18.39864,3,0.043,4
-33.90084,18.39862,3,0.048,4
-33.90088,18.39862,3,0.053,4
-33.90092,18.39863,3,0.057,6
-33.90095,18.39866,3,0.061,4
-33.901,18.39873,4,0.07,5
-33.90105,18.39879,4,0.078,5
-33.90106,18.3988,4,0.079,4
-33.90111,18.39884,5,0.086,4
-33.90134,18.39901,6,0.116,4
-33.90141,18.39909,6,0.127,3
-33.90146,18.39915,6,0.135,3
-33.9015,18.39923,7,0.143,2
-33.90154,18.39934,7,0.154,4
-33.90158,18.39943,7,0.164,2
-33.90162,18.39951,7,0.172,2
-33.9017,18.39962,8,0.186,3
-33.90179,18.3997,8,0.198,4
-33.90185,18.39975,8,0.207,4
-33.90194,18.39961,9,0.223,2
-33.90195,18.39959,9,0.225,4
-33.90198,18.39957,9,0.229,4
-33.90211,18.3995,9,0.245,0
-33.90215,18.39947,10,0.25,0
-33.90221,18.39939,10,0.26,-2
-33.90263,18.3992,9,0.31,-5
-33.90319,18.39896,6,0.376,0
-33.90388,18.39871,6,0.456,1
-33.90471,18.398475,7,0.551,0
-33.90554,18.39824,7,0.646,0
-33.90562,18.39824,7,0.655,0
-33.9057,18.39824,7,0.664,1
-33.90575,18.39827,7,0.67,2
-33.9058,18.39829,7,0.676,2
-33.90596,18.39833,8,0.694,2
-33.90612,18.39847,8,0.716,0
-33.90623,18.39849,8,0.729,0
-33.90639,18.39853,8,0.747,0
-33.90638,18.39888,8,0.779,-2
-33.90641,18.39912,7,0.801,-2
-33.90646,18.39948,7,0.835,0
-33.90647,18.39951,7,0.838,2
-33.90655,18.3999,7,0.875,4
-33.90675,18.40079,10,0.961,3
-33.90678,18.40094,10,0.975,0
-33.90688,18.40158,10,1.035,0
-33.90688,18.40159,10,1.036,1
-33.90692,18.40189,11,1.064,1
-33.90694,18.402,11,1.074,0
-33.90701,18.40269,11,1.139,-1
-33.90706,18.40343,10,1.207,-2
-33.90708,18.40396,9,1.256,1
-33.90708,18.40471,10,1.325,1
-33.90706,18.40545,11,1.394,0
-33.90703,18.40572,10,1.419,-2
-33.90699,18.40641,9,1.483,0
-33.906955,18.407025,9,1.54,2
-33.90692,18.40764,10,1.597,3
-33.90691,18.40788,11,1.619,3
-33.9069,18.40808,12,1.638,3
-33.9069,18.40857,13,1.683,2
-33.90691,18.40866,13,1.691,0
-33.90691,18.40887,13,1.711,-2
-33.90693,18.4091,12,1.732,-2
-33.90696,18.40935,12,1.755,-1
-33.90709,18.41019,11,1.834,-1
-33.9071,18.41028,11,1.843,-1
-33.9071,18.41037,11,1.851,-1
-33.90709,18.41045,11,1.858,-1
-33.90707,18.41052,11,1.865,0
-33.90705,18.41058,11,1.871,0
-33.90704,18.41065,11,1.878,0
-33.90702,18.41067,11,1.881,0
-33.907,18.4107,11,1.884,0
-33.90699,18.41072,11,1.886,0
-33.90698,18.41075,11,1.889,0
-33.90697,18.41079,11,1.893,0
-33.90696,18.41082,11,1.896,0
-33.90696,18.41085,11,1.899,0
-33.90695,18.41088,11,1.902,0
-33.90696,18.41092,11,1.906,0
-33.90696,18.41096,11,1.91,0
-33.90697,18.41099,11,1.913,0
-33.90698,18.41103,11,1.916,0
-33.907,18.41106,11,1.92,0
-33.90701,18.41109,11,1.923,0
-33.90703,18.41112,11,1.927,0
-33.90705,18.41114,11,1.929,0
-33.90707,18.41115,11,1.932,0
-33.90709,18.41116,11,1.934,0
-33.9071,18.41117,11,1.936,2
-33.90712,18.41118,11,1.938,2
-33.90714,18.41118,11,1.94,4
-33.90715,18.41119,11,1.942,5
-33.90717,18.41119,11,1.944,5
-33.90719,18.41119,11,1.946,5
-33.90731,18.41131,11,1.964,6
-33.90739,18.41141,12,1.976,5
-33.90752,18.41161,14,2,5
-33.90756,18.41166,14,2.006,2
-33.90771,18.41192,15,2.036,2
-33.90787,18.41219,15,2.066,-2
-33.90802,18.41246,14,2.096,0
-33.90803,18.41247,14,2.098,2
-33.90818,18.41271,15,2.125,3
-33.90822,18.41277,16,2.133,3
-33.90827,18.41284,16,2.141,4
-33.9084,18.41298,16,2.16,4
-33.90847,18.41306,17,2.171,1
-33.90853,18.41313,17,2.181,0
-33.90854,18.41314,17,2.182,0
-33.90899,18.41371,17,2.255,0
-33.90912,18.41383,17,2.273,-1
-33.9096,18.41436,16,2.345,-1
-33.90987,18.41467,16,2.387,0
-33.910415,18.415305,16,2.471,0
-33.91096,18.41594,16,2.556,0
-33.91109,18.41613,16,2.578,-2
-33.91118,18.41628,15,2.595,-2
-33.91125,18.41644,15,2.612,0
-33.91132,18.41664,15,2.632,0
-33.91135,18.4168,15,2.647,0
-33.91137,18.41685,15,2.653,-2
-33.91139,18.41705,15,2.671,-2
-33.91143,18.41749,14,2.712,0
-33.91148,18.41828,14,2.785,0
-33.91151,18.41859,14,2.814,3
-33.91157,18.4189,16,2.843,6
-33.91164,18.41913,17,2.866,4
-33.91168,18.41926,18,2.879,3
-33.91176,18.41944,18,2.898,2
-33.91182,18.41954,18,2.909,0
-33.91185,18.41959,18,2.915,0
-33.91188,18.41963,18,2.92,0
-33.91194,18.41972,18,2.931,0
-33.91206,18.41988,18,2.95,0
-33.91225,18.42007,18,2.978,0
-33.91234,18.42015,18,2.99,0
-33.91243,18.42021,18,3.002,-1
-33.91251,18.42026,18,3.012,-2
-33.91255,18.42028,19,3.017,-2
-33.91288,18.42048,17,3.058,-1
-33.91346,18.42082,16,3.13,-2
-33.91391,18.42111,15,3.186,-3
-33.91407,18.4212,14,3.206,-2
-33.9145,18.421455,13,3.259,0
-33.91493,18.42171,13,3.313,-2
-33.915,18.42175,12,3.321,-2
-33.91501,18.42176,12,3.323,-7
-33.91519,18.4219,11,3.347,-5
-33.91526,18.42214,9,3.37,-5
-33.91529,18.42224,9,3.38,-6
-33.91531,18.42232,9,3.388,-3
-33.91534,18.42245,8,3.4,-2
-33.915,18.42287,7,3.454,-2
-33.9148,18.42311,6,3.486,-3
-33.91463,18.42335,5,3.515,-2
-33.91457,18.42345,5,3.526,-2
-33.91449,18.42358,5,3.541,0
-33.91444,18.42366,5,3.551,0
-33.91439,18.42373,5,3.559,0
-33.91431,18.42391,5,3.578,0
-33.91427,18.42408,5,3.594,-2
-33.91424,18.42419,5,3.605,-3
-33.91414,18.42451,4,3.637,-4
-33.91409,18.42471,3,3.656,-2
-33.91405,18.42492,3,3.676,0
-33.91402,18.42518,3,3.7,0
-33.91401,18.42543,3,3.723,0
-33.91401,18.42566,3,3.744,0
-33.91402,18.42581,3,3.758,0
-33.91402,18.42589,3,3.766,0
-33.91405,18.42615,3,3.79,0
-33.91406,18.42617,3,3.792,0
-33.9142,18.4267,3,3.843,0
-33.91426,18.42696,3,3.868,1
-33.91445,18.42737,4,3.912,4
-33.91465,18.42771,6,3.95,7
-33.91476,18.42791,8,3.972,7
-33.91502,18.42829,11,4.018,7
-33.91509,18.4284,12,4.031,1
-33.91516,18.4285,12,4.043,0
-33.9154,18.42891,12,4.089,-2
-33.91548,18.42904,11,4.104,-3
-33.91581,18.42961,9,4.168,-3
-33.91585,18.42967,9,4.175,-3
-33.91595,18.42983,8,4.194,-3
-33.91599,18.42989,8,4.201,-3
-33.91605,18.42999,7,4.212,-1
-33.91616,18.43018,7,4.234,0
-33.91656,18.430835,7,4.309,-4
-33.91696,18.43149,4,4.384,-5
-33.91714,18.43177,2,4.417,-2
-33.91727,18.43198,3,4.441,4
-33.91731,18.43212,3,4.455,4
-33.91748,18.43247,5,4.492,6
-33.91763,18.43278,7,4.525,6
-33.91787,18.43329,10,4.579,0
-33.918105,18.433785,10,4.632,-2
-33.91834,18.43428,9,4.685,-3
-33.91852,18.4346,7,4.721,-5
-33.91868,18.43485,6,4.75,-3
-33.91871,18.4349,6,4.755,-3
-33.91891,18.43516,5,4.788,-2
-33.91897,18.43524,5,4.798,-2
-33.91902,18.43531,5,4.807,0
-33.91907,18.43538,5,4.815,0
-33.91929,18.43563,5,4.849,0
-33.91937,18.43572,5,4.861,-2
-33.91938,18.43573,5,4.863,-2
-33.9195,18.43586,4,4.88,-3
-33.9197,18.43607,4,4.91,-3
-33.92003,18.43643,2,4.96,-1
-33.92023,18.43668,3,4.992,3
-33.92038,18.43689,4,5.017,3
-33.92051,18.43709,5,5.041,2
-33.9206,18.43726,5,5.059,3
-33.92068,18.4374,5,5.075,2
-33.92075,18.43753,6,5.089,2
-33.92084,18.43772,6,5.11,0
-33.92092,18.43793,6,5.131,-2
-33.92099,18.43811,6,5.149,-2
-33.92106,18.43833,5,5.171,-1
-33.92112,18.43852,5,5.19,0
-33.92118,18.43882,5,5.218,0
-33.92124,18.43906,5,5.241,1
-33.92128,18.43929,5,5.263,2
-33.92133,18.43968,6,5.3,3
-33.92137,18.43997,7,5.327,3
-33.92141,18.44039,8,5.366,0
-33.92143,18.44072,7,5.396,-3
-33.92144,18.44102,6,5.424,-5
-33.92144,18.4414,4,5.459,-1
-33.921433,18.442443,3,5.556,1
-33.921427,18.443487,4,5.652,0
-33.92142,18.44453,4,5.748,2
-33.9214,18.44549,6,5.837,0
-33.92139,18.44609,6,5.892,0
-33.92139,18.44615,6,5.898,0
-33.9214,18.44641,6,5.922,0
-33.92142,18.44667,6,5.946,0
-33.92147,18.44694,6,5.972,0
-33.92154,18.44728,6,6.004,0
-33.92157,18.44751,6,6.026,-2
-33.92159,18.44771,5,6.044,-3
-33.92161,18.44795,5,6.067,-4
-33.92161,18.44856,3,6.123,-3
-33.9216,18.44908,2,6.171,-1
-33.92159,18.44932,2,6.193,-1
-33.92159,18.44943,2,6.203,0
-33.92157,18.44959,2,6.218,2
-33.92157,18.44965,2,6.224,2
-33.92154,18.44987,3,6.244,-1
-33.92149,18.45018,3,6.274,-3
-33.92143,18.4505,1,6.304,-5
-33.92137,18.4508,0,6.332,0
-33.92132,18.45111,1,6.362,3
-33.92131,18.45142,2,6.39,2
-33.92129,18.45171,2,6.417,-2
-33.92128,18.45201,1,6.445,-2
-33.92127,18.45232,1,6.473,0
-33.92127,18.45278,1,6.516,4
-33.92128,18.45336,3,6.57,2
-33.92127,18.45408,4,6.636,3
-33.92127,18.45417,5,6.644,0
-33.92122,18.45498,5,6.719,-1
-33.92114,18.45583,4,6.798,-1
-33.92113,18.4561,4,6.823,0
-33.92112,18.45647,4,6.858,0
-33.92114,18.4569,4,6.897,0
-33.92116,18.45749,4,6.952,0
-33.92117,18.45793,4,6.993,0
-33.92119,18.45834,4,7.03,-1
-33.9212,18.45886,3,7.079,0
-33.92119,18.45933,4,7.122,4
-33.92116,18.4597,6,7.156,4
-33.92114,18.45993,6,7.178,0
-33.92109,18.46037,6,7.219,-1
-33.92105,18.46079,5,7.258,-2
-33.92098,18.46148,4,7.322,-2
-33.92092,18.46208,3,7.378,-1
-33.92089,18.46239,3,7.407,-1
-33.92082,18.46313,2,7.475,0
-33.92073,18.46408,2,7.564,0
-33.92067,18.46466,2,7.618,0
-33.92064,18.46493,2,7.643,1
-33.92056,18.46575,3,7.719,1
-33.92046,18.46627,3,7.768,1
-33.92031,18.46698,4,7.836,-1
-33.92016,18.46769,3,7.904,0
-33.919945,18.468605,3,7.992,1
-33.91973,18.46952,4,8.08,-1
-33.919545,18.470343,3,8.158,0
-33.91936,18.471165,3,8.237,1
-33.919175,18.471988,4,8.316,0
-33.91899,18.47281,4,8.394,0
-33.918805,18.473625,4,8.472,1
-33.91862,18.47444,5,8.551,0
-33.91847,18.47508,5,8.612,0
-33.91823,18.47604,5,8.705,0
-33.9182,18.47618,5,8.718,0
-33.91808,18.47671,5,8.769,-1
-33.91791,18.47753,4,8.847,-1
-33.91786,18.47772,4,8.865,2
-33.91783,18.47786,4,8.879,3
-33.91769,18.47847,6,8.937,-1
-33.91748,18.47917,5,9.006,-1
-33.91736,18.47942,5,9.032,1
-33.91727,18.47962,5,9.053,2
-33.91701,18.48015,6,9.11,2
-33.91701,18.48016,6,9.111,1
-33.9169,18.48037,6,9.134,1
-33.91684,18.48049,6,9.147,3
-33.91672,18.48082,7,9.18,3
-33.91668,18.48097,8,9.195,3
-33.91664,18.48111,8,9.209,2
-33.91662,18.48122,8,9.219,0
-33.91661,18.48132,8,9.228,0
-33.9166,18.48144,8,9.239,0
-33.91659,18.48155,8,9.25,0
-33.91659,18.48166,8,9.26,0
-33.91659,18.48181,8,9.274,0
-33.9166,18.48195,8,9.287,0
-33.91661,18.48208,8,9.299,1
-33.91667,18.48235,8,9.325,2
-33.916815,18.482945,9,9.382,0
-33.91696,18.48354,9,9.439,0
-33.91698,18.48368,9,9.452,-1
-33.91701,18.484,8,9.482,-2
-33.91701,18.48439,8,9.518,-2
-33.91696,18.48471,7,9.548,-4
-33.91688,18.4853,5,9.603,-2
-33.91678,18.48594,4,9.664,0
-33.91669,18.48641,5,9.708,2
-33.91656,18.48709,6,9.773,1
-33.91637,18.48785,7,9.846,1
-33.91611,18.48879,8,9.937,1
-33.91598,18.48926,9,9.983,1
-33.91589,18.48956,9,10.013,1
-33.9156,18.49035,10,10.092,0
-33.91531,18.49114,10,10.172,1
-33.91501,18.49184,11,10.245,1
-33.91465,18.49267,12,10.332,0
-33.91422,18.49355,12,10.426,-2
-33.913955,18.494035,11,10.48,2
-33.91369,18.49452,12,10.533,2
-33.91352,18.4948,13,10.565,1
-33.91301,18.49567,14,10.664,1
-33.91277,18.49604,14,10.707,-1
-33.91257,18.49634,13,10.743,0
-33.91214,18.49693,13,10.815,-1
-33.91171,18.49752,12,10.888,1
-33.91109,18.4983,13,10.987,2
-33.910507,18.498967,15,11.077,1
-33.909925,18.499635,16,11.166,-1
-33.909342,18.500302,15,11.256,-3
-33.90876,18.50097,12,11.345,2
-33.90834,18.50141,13,11.407,2
-33.90792,18.50185,14,11.469,0
-33.90755,18.50224,14,11.524,0
-33.90718,18.50263,14,11.579,0
-33.90673,18.503135,14,11.647,0
-33.90628,18.50364,14,11.716,0
-33.905823,18.50413,14,11.784,-1
-33.905367,18.50462,13,11.852,3
-33.90491,18.50511,15,11.92,3
-33.9046,18.50545,16,11.967,0
-33.90405,18.50605,16,12.049,-1
-33.903535,18.506605,15,12.126,0
-33.90302,18.50716,15,12.203,1
-33.902567,18.507653,16,12.271,1
-33.902113,18.508147,17,12.339,1
-33.90166,18.50864,18,12.407,1
-33.90115,18.5092,19,12.484,2
-33.90072,18.50967,20,12.548,1
-33.90056,18.50985,20,12.573,-1
-33.899975,18.51049,19,12.661,-1
-33.89939,18.51113,18,12.749,0
-33.898752,18.511818,18,12.844,1
-33.898114,18.512506,19,12.939,-1
-33.897476,18.513194,18,13.035,1
-33.896838,18.513882,19,13.13,-2
-33.8962,18.51457,17,13.225,-1
-33.8957,18.515125,16,13.301,0
-33.8952,18.51568,16,13.377,0
-33.89513,18.51576,16,13.387,-1
-33.894535,18.5164,15,13.476,0
-33.89394,18.51704,15,13.565,1
-33.89328,18.517745,16,13.663,2
-33.89262,18.51845,18,13.761,0
-33.89201,18.519115,18,13.853,0
-33.8914,18.51978,18,13.945,1
-33.890805,18.520425,19,14.034,-1
-33.89021,18.52107,18,14.123,0
-33.889733,18.521587,18,14.194,1
-33.889257,18.522103,19,14.265,0
-33.88878,18.52262,19,14.337,-1
-33.88857,18.52285,18,14.368,0
-33.88816,18.52329,18,14.43,0
-33.88781,18.52374,18,14.487,0
-33.88754,18.52408,18,14.53,1
-33.88713,18.52468,19,14.602,1
-33.88688,18.52509,19,14.649,-2
-33.8866,18.5256,18,14.705,-1
-33.88641,18.526,18,14.748,2
-33.88602,18.52687,20,14.839,2
-33.88587,18.52728,21,14.881,2
-33.88582,18.52743,21,14.896,0
-33.88577,18.52759,21,14.911,0
-33.88566,18.528,21,14.951,0
-33.88553,18.52846,21,14.996,2
-33.88534,18.52939,23,15.085,0
-33.88528,18.52984,21,15.127,-1
-33.88523,18.53032,22,15.172,2
-33.88518,18.53103,23,15.237,1
-33.88518,18.53121,23,15.254,0
-33.88517,18.53144,23,15.275,-1
-33.88517,18.53161,23,15.291,-1
-33.8852,18.53254,22,15.377,-2
-33.88525,18.53306,20,15.425,2
-33.88532,18.5336,21,15.476,3
-33.88543,18.53427,23,15.539,0
-33.88558,18.53497,23,15.606,-2
-33.88574,18.53553,22,15.661,-4
-33.88592,18.53606,20,15.713,4
-33.88618,18.53675,23,15.783,-2
-33.88639,18.53727,22,15.837,5
-33.88669,18.53789,25,15.903,0
-33.88708,18.538655,25,15.986,1
-33.88747,18.53942,26,16.069,1
-33.88787,18.540157,27,16.151,0
-33.88827,18.540893,27,16.232,0
-33.88867,18.54163,27,16.313,0
-33.889005,18.542255,27,16.382,1
-33.88934,18.54288,28,16.451,1
-33.8897,18.54358,29,16.527,2
-33.88996,18.54419,30,16.59,-2
-33.89019,18.54478,29,16.65,-1
-33.89042,18.54552,28,16.723,-1
-33.89046,18.54569,28,16.74,2
-33.89059,18.54627,29,16.795,0
-33.89071,18.54692,29,16.857,-1
-33.89077,18.54736,28,16.898,-2
-33.89082,18.54782,27,16.941,4
-33.89086,18.5484,29,16.995,3
-33.89086,18.54862,29,17.015,0
-33.89088,18.54926,29,17.074,0
-33.89088,18.5496,29,17.106,0
-33.89087,18.54991,29,17.134,0
-33.89085,18.55024,29,17.165,0
-33.89079,18.550785,29,17.216,0
-33.89073,18.55133,29,17.266,2
-33.89058,18.55226,31,17.354,2
-33.89043,18.55319,33,17.442,2
-33.8904,18.55337,33,17.458,-1
-33.89038,18.55349,33,17.47,-1
-33.890247,18.5543,32,17.546,1
-33.890113,18.55511,33,17.622,3
-33.88998,18.55592,35,17.699,1
-33.889855,18.55674,36,17.776,-1
-33.88973,18.55756,35,17.853,-1
-33.88964,18.55804,35,17.898,3
-33.88946,18.55895,38,17.985,0
-33.889288,18.559966,38,18.081,2
-33.889116,18.560982,40,18.176,0
-33.888944,18.561998,40,18.272,0
-33.888772,18.563014,40,18.368,2
-33.8886,18.56403,42,18.464,2
-33.88855,18.56431,42,18.49,0
-33.88852,18.56447,42,18.505,0
-33.8884,18.56513,42,18.568,2
-33.88828,18.56579,43,18.63,5
-33.88818,18.56638,46,18.686,2
-33.888038,18.567242,48,18.767,1
-33.887896,18.568104,49,18.848,-1
-33.887754,18.568966,48,18.93,0
-33.887612,18.569828,48,19.011,0
-33.88747,18.57069,48,19.092,4
-33.88731,18.57148,51,19.167,0
-33.887152,18.572423,51,19.256,1
-33.886995,18.573365,52,19.345,1
-33.886838,18.574308,53,19.434,0
-33.88668,18.57525,53,19.523,3
-33.886507,18.57626,56,19.618,4
-33.886333,18.57727,60,19.713,2
-33.88616,18.57828,62,19.808,6
-33.886005,18.579228,67,19.898,0
-33.88585,18.580177,67,19.987,6
-33.885695,18.581125,72,20.076,4
-33.88554,18.582073,76,20.166,6
-33.885385,18.583022,81,20.255,6
-33.88523,18.58397,86,20.344,6
-33.88517,18.58433,88,20.378,4
-33.88507,18.58489,90,20.431,4
-33.88499,18.58535,92,20.475,4
-33.884857,18.58612,95,20.547,4
-33.884723,18.58689,98,20.62,6
-33.88459,18.58766,102,20.693,7
-33.88448,18.5886,108,20.78,6
-33.88448,18.58932,112,20.847,6
-33.88448,18.59004,116,20.914,6
-33.88449,18.59019,117,20.927,9
-33.88452,18.59053,120,20.959,9
-33.88458,18.591,124,21.003,5
-33.88474,18.59188,128,21.086,6
-33.88485,18.5923,131,21.127,7
-33.88491,18.59251,132,21.147,5
-33.88503,18.59296,134,21.191,3
-33.88531,18.59371,136,21.267,4
-33.88531,18.59372,137,21.268,0
-33.88558,18.59428,137,21.328,2
-33.88574,18.59463,139,21.365,5
-33.88603,18.59516,142,21.423,4
-33.88615,18.59538,142,21.448,0
-33.886615,18.596255,142,21.544,-1
-33.88708,18.59713,141,21.64,-1
-33.887545,18.598005,140,21.736,-1
-33.88801,18.59888,139,21.832,-1
-33.88812,18.5991,139,21.856,0
-33.88813,18.59911,139,21.857,5
-33.88824,18.59931,140,21.879,5
-33.8885,18.599855,143,21.937,0
-33.88876,18.6004,143,21.995,0
-33.88881,18.60055,143,22.01,0
-33.88905,18.60123,143,22.079,3
-33.88924,18.60194,145,22.148,-1
-33.8894,18.60271,144,22.221,-2
-33.88947,18.60324,142,22.27,-4
-33.88952,18.60376,140,22.319,-2
-33.88955,18.60431,139,22.37,-2
-33.88954,18.60465,138,22.401,-1
-33.88954,18.60482,138,22.417,0
-33.8895,18.60572,138,22.5,0
-33.88946,18.60616,138,22.541,0
-33.88942,18.60666,138,22.588,-3
-33.88937,18.60746,136,22.662,-2
-33.88936,18.60763,136,22.677,-7
-33.889315,18.60841,131,22.75,-7
-33.88927,18.60919,126,22.822,-7
-33.88924,18.60981,122,22.879,-7
-33.88922,18.61011,120,22.907,-3
-33.88922,18.61027,120,22.922,-3
-33.88917,18.61111,118,23,-2
-33.8891,18.61216,116,23.097,4
-33.88902,18.61321,120,23.195,5
-33.88895,18.61416,124,23.283,5
-33.88887,18.61515,129,23.375,1
-33.88884,18.61588,130,23.442,0
-33.88881,18.61646,130,23.496,0
-33.88878,18.61704,130,23.549,-3
-33.88872,18.61801,127,23.639,-3
-33.88872,18.61813,127,23.65,-4
-33.8887,18.61834,126,23.67,-5
-33.88868,18.61884,124,23.716,-6
-33.888617,18.619737,119,23.799,-5
-33.888553,18.620633,115,23.883,-2
-33.88849,18.62153,113,23.966,-2
-33.88849,18.6216,113,23.972,-4
-33.88847,18.62196,112,24.006,-5
-33.888403,18.623013,107,24.103,-1
-33.888337,18.624067,106,24.201,-1
-33.88827,18.62512,105,24.298,-5
-33.888205,18.625945,101,24.375,-9
-33.88814,18.62677,94,24.452,-5
-33.88805,18.62757,90,24.526,-1
-33.88797,18.628325,89,24.597,0
-33.88789,18.62908,89,24.667,0
-33.88785,18.62939,89,24.696,0
-33.8878,18.62979,89,24.733,5
-33.8877,18.63037,92,24.788,5
-33.8877,18.63038,92,24.789,10
-33.88766,18.63059,94,24.809,10
-33.88759,18.63104,98,24.851,10
-33.88752,18.63129,101,24.875,8
-33.887405,18.63185,105,24.929,9
-33.88729,18.63241,110,24.982,3
-33.88707,18.63331,113,25.069,3
-33.88703,18.63351,113,25.088,-1
-33.88698,18.6337,113,25.106,-2
-33.88686,18.63417,112,25.152,-1
-33.8866,18.63513,111,25.245,-2
-33.8865,18.63553,110,25.284,0
-33.8862,18.63647,110,25.377,-1
-33.8859,18.63741,109,25.47,0
-33.88559,18.63823,109,25.553,0
-33.88545,18.63858,109,25.589,2
-33.88536,18.63879,110,25.611,2
-33.88523,18.63912,110,25.644,-1
-33.88492,18.63987,109,25.722,-2
-33.88474,18.64032,108,25.768,0
-33.88445,18.641,108,25.839,6
-33.88416,18.64168,112,25.909,4
-33.88408,18.64187,112,25.929,0
-33.883805,18.6425,112,25.995,5
-33.88353,18.64313,115,26.061,4
-33.88352,18.64317,115,26.064,2
-33.88341,18.64341,115,26.09,3
-33.88312,18.644085,117,26.16,7
-33.88283,18.64476,122,26.23,9
-33.88242,18.64572,131,26.33,8
-33.88234,18.64591,131,26.35,6
-33.88231,18.64597,131,26.356,0
-33.88223,18.64615,131,26.375,0
-33.88218,18.64628,131,26.388,0
-33.88197,18.64678,131,26.44,-4
-33.88176,18.64728,129,26.492,0
-33.88135,18.64823,129,26.591,1
-33.88094,18.64918,130,26.69,2
-33.88077,18.64957,132,26.731,5
-33.88069,18.64975,133,26.749,-1
-33.88032,18.650605,132,26.838,-2
-33.87995,18.65146,130,26.928,-2
-33.87994,18.65149,130,26.931,-2
-33.879573,18.65235,128,27.02,-3
-33.879207,18.65321,125,27.109,-1
-33.87884,18.65407,124,27.199,-3
-33.87853,18.65482,122,27.276,-4
-33.87822,18.65557,119,27.353,-2
-33.87801,18.65606,118,27.404,-2
-33.8778,18.65655,117,27.455,-2
-33.87776,18.65663,117,27.464,-1
-33.877487,18.65728,116,27.531,0
-33.877213,18.65793,116,27.599,0
-33.87694,18.65858,116,27.666,0
-33.87687,18.65873,116,27.682,-1
-33.8768,18.6589,116,27.7,-2
-33.8766,18.65934,115,27.746,-1
-33.876243,18.660173,114,27.833,-1
-33.875887,18.661007,113,27.919,-3
-33.87553,18.66184,110,28.006,-1
-33.875243,18.662513,109,28.076,-4
-33.874957,18.663187,106,28.146,-4
-33.87467,18.66386,103,28.216,-4
-33.87439,18.66456,100,28.287,-6
-33.87406,18.665323,95,28.367,-5
-33.87373,18.666087,91,28.447,-4
-33.8734,18.66685,88,28.526,-6
-33.87307,18.66762,83,28.606,-5
-33.87291,18.66797,82,28.643,-2
-33.8727,18.66847,81,28.695,-6
-33.87249,18.66897,78,28.747,-6
-33.87241,18.66916,77,28.766,-3
-33.87224,18.66955,76,28.807,3
-33.87184,18.6705,79,28.906,3
-33.87184,18.67051,79,28.906,5
-33.87179,18.67062,80,28.918,9
-33.87171,18.67079,82,28.936,8
-33.871505,18.671275,86,28.986,8
-33.8713,18.67176,90,29.037,7
-33.87125,18.67186,90,29.047,5
-33.87084,18.67282,95,29.147,4
-33.87076,18.67301,95,29.167,0
-33.87042,18.67378,95,29.248,0
-33.87034,18.67397,95,29.267,0
-33.87009,18.674545,95,29.327,0
-33.86984,18.67512,95,29.387,0
-33.86954,18.67582,95,29.46,1
-33.86924,18.67652,96,29.533,0
-33.86895,18.677207,96,29.604,1
-33.86866,18.677893,97,29.675,3
-33.86837,18.67858,99,29.746,1
-33.86806,18.67925,100,29.817,-1
-33.86775,18.67992,99,29.888,2
-33.86748,18.68045,100,29.946,1
-33.86711,18.68112,101,30.02,2
-33.86664,18.68189,103,30.108,2
-33.8666,18.68197,103,30.117,2
-33.86613,18.68274,105,30.205,2
-33.86608,18.68281,105,30.214,2
-33.86606,18.68285,105,30.218,-1
-33.86604,18.68288,105,30.222,-1
-33.86602,18.68291,105,30.225,-1
-33.865525,18.68364,104,30.313,0
-33.86503,18.68437,104,30.4,4
-33.86456,18.6851,107,30.485,2
-33.86409,18.68583,109,30.57,1
-33.86389,18.68614,108,30.607,-1
-33.86335,18.68696,107,30.703,-2
-33.86305,18.687415,106,30.757,-4
-33.86275,18.68787,104,30.811,0
-33.86226,18.68866,104,30.902,2
-33.861895,18.68922,105,30.968,3
-33.86153,18.68978,107,31.034,3
-33.86136,18.69004,108,31.064,4
-33.86096,18.6907,111,31.14,3
-33.86058,18.69127,113,31.207,-1
-33.86014,18.6919,112,31.283,0
-33.85979,18.69246,112,31.348,6
-33.85935,18.69313,117,31.427,7
-33.85931,18.6932,118,31.435,6
-33.85895,18.69375,122,31.5,4
-33.85842,18.69457,126,31.596,4
-33.85832,18.69472,126,31.614,3
-33.85799,18.69525,128,31.675,3
-33.85794,18.69533,128,31.684,3
-33.85793,18.69534,128,31.686,0
-33.85793,18.69535,128,31.686,0
-33.85754,18.69594,128,31.756,-1
-33.85715,18.69653,127,31.826,0
-33.85676,18.69712,127,31.896,-2
-33.85653,18.69746,125,31.936,-6
-33.856245,18.69791,122,31.988,-8
-33.85596,18.69836,118,32.041,-5
-33.85544,18.69917,113,32.135,-4
-33.85498,18.69985,110,32.216,-1
-33.85457,18.700485,109,32.291,-1
-33.85416,18.70112,108,32.365,0
-33.853695,18.701865,108,32.451,-1
-33.85323,18.70261,107,32.537,-4
-33.85285,18.70319,104,32.606,0
-33.85245,18.70381,104,32.678,1
-33.852077,18.70438,105,32.745,-1
-33.851703,18.70495,104,32.813,-3
-33.85133,18.70552,102,32.88,-1
-33.8508,18.70633,101,32.975,-2
-33.850495,18.706805,100,33.031,0
-33.85019,18.70728,100,33.086,0
-33.84997,18.70761,100,33.125,-1
